0.770000, 0.212193, 0.084743, 0.342901, 0.209931, 0.206843, 0.216883, 0.087210, 0.346555, 1.005746, 0.823411, 0.824874, 0.824302, 0.824686, 0.083020, 0.341366
0.765000, 0.212193, 0.083482, 0.344223, 0.209734, 0.206734, 0.216825, 0.085943, 0.347706, 1.005861, 0.823456, 0.824874, 0.824319, 0.824691, 0.081810, 0.342577
0.760000, 0.212193, 0.082240, 0.345527, 0.209538, 0.206625, 0.216767, 0.084695, 0.348839, 1.005977, 0.823501, 0.824873, 0.824337, 0.824697, 0.080618, 0.343768
0.755000, 0.212192, 0.081014, 0.346814, 0.209343, 0.206516, 0.216710, 0.083467, 0.349953, 1.006091, 0.823546, 0.824873, 0.824354, 0.824702, 0.079445, 0.344941
0.750000, 0.212192, 0.079805, 0.348083, 0.209150, 0.206407, 0.216653, 0.082257, 0.351049, 1.006206, 0.823590, 0.824873, 0.824371, 0.824708, 0.078290, 0.346097
0.745000, 0.212192, 0.078613, 0.349336, 0.208957, 0.206299, 0.216597, 0.081065, 0.352129, 1.006319, 0.823635, 0.824873, 0.824388, 0.824713, 0.077152, 0.347234
0.740000, 0.212191, 0.077436, 0.350572, 0.208766, 0.206192, 0.216541, 0.079249, 0.353833, 1.006433, 0.823678, 0.824873, 0.824406, 0.824719, 0.075392, 0.348995
0.735000, 0.212191, 0.076275, 0.351792, 0.208575, 0.206084, 0.216486, 0.078081, 0.354891, 1.006546, 0.823722, 0.824873, 0.824423, 0.824725, 0.074277, 0.350109
0.730000, 0.212193, 0.075132, 0.352999, 0.208389, 0.205980, 0.216434, 0.076933, 0.355936, 1.006658, 0.823763, 0.824871, 0.824438, 0.824729, 0.073178, 0.351208
0.725000, 0.212193, 0.074001, 0.354189, 0.208202, 0.205874, 0.216381, 0.075800, 0.356962, 1.006770, 0.823805, 0.824871, 0.824454, 0.824734, 0.072096, 0.352290
0.720000, 0.212193, 0.072885, 0.355364, 0.208015, 0.205769, 0.216328, 0.074682, 0.357974, 1.006881, 0.823847, 0.824871, 0.824471, 0.824740, 0.071029, 0.353357
0.715000, 0.212194, 0.071783, 0.356525, 0.207830, 0.205664, 0.216275, 0.073580, 0.358970, 1.006992, 0.823889, 0.824872, 0.824487, 0.824745, 0.069977, 0.354409
0.710000, 0.212194, 0.070695, 0.357671, 0.207646, 0.205559, 0.216223, 0.072494, 0.359953, 1.007102, 0.823930, 0.824872, 0.824503, 0.824751, 0.068940, 0.355446
0.705000, 0.212194, 0.069621, 0.358803, 0.207463, 0.205455, 0.216172, 0.071423, 0.360921, 1.007212, 0.823971, 0.824872, 0.824520, 0.824756, 0.067918, 0.356468
0.700000, 0.212194, 0.068560, 0.359922, 0.207282, 0.205351, 0.216121, 0.070367, 0.361875, 1.007321, 0.824012, 0.824872, 0.824536, 0.824762, 0.066910, 0.357477
0.695000, 0.212194, 0.067512, 0.361027, 0.207101, 0.205247, 0.216070, 0.069325, 0.362816, 1.007430, 0.824052, 0.824873, 0.824552, 0.824767, 0.065916, 0.358471
0.690000, 0.212194, 0.066476, 0.362119, 0.206922, 0.205144, 0.216020, 0.067668, 0.364373, 1.007539, 0.824092, 0.824873, 0.824567, 0.824773, 0.064307, 0.360079
0.685000, 0.212194, 0.065454, 0.363197, 0.206744, 0.205042, 0.215971, 0.066644, 0.365298, 1.007646, 0.824131, 0.824874, 0.824583, 0.824778, 0.063330, 0.361056
0.680000, 0.212195, 0.064443, 0.364263, 0.206567, 0.204940, 0.215922, 0.065635, 0.366209, 1.007754, 0.824170, 0.824874, 0.824599, 0.824784, 0.062367, 0.362019
0.675000, 0.212195, 0.063445, 0.365317, 0.206391, 0.204838, 0.215874, 0.064639, 0.367108, 1.007860, 0.824209, 0.824875, 0.824614, 0.824789, 0.061416, 0.362970
